,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score
0,"Thanks to Developer Student Club-Vellore Institute of Technology  (DSC-VIT) Powered by Google Developers Group for Providing Machine Learning Lectures.
 
@dscvit
@GoogleDevsIN
@gdg
@udemy",Mohammad Shahid Ansari,1211639431959998464,2019-12-30 13:25:26,[],Shahid_Ansari_,0,0,0.0,0.4404,Positive,4
1,Junior Research Fellow In Vellore Institute Of Technology University https://goo.gl/fb/hLSUcu  #governmentjob,Sarkari-Job,1211536334608904192,2019-12-30 06:35:46,['governmentjob'],sarkarijobind,0,0,0.0,0.0,Neutral,3
2,"VIT Notification 2020 – Opening for Various JRF Posts https://ift.tt/2Qqw5RR 
Vellore Institute of Technology has issued the latest notification for the recruitment of 2020. Applications are invited for the post of JRF. Other details of like Education Qualification Details, Re…",Govt Job Guide,1210822000945418240,2019-12-28 07:17:15,[],GovtJobGuide,0,0,0.0,0.3612,Positive,4
3,"Vallore Institute of Technology (VIT) Courses, Fees and Admission Process #rajasthanpalaces #royalrajasthan #rajasthantourism #rajasthaniculture #cultureofrajasthan #facebook #twitter #instagram #rajasthanpalaceshttps://www.e-rajasthan.com/vallore-institute-of-technology-vit-courses-fees-and-admission-process/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",Rajasthan Travel and Tourism Guide,1210652629606354944,2019-12-27 20:04:14,"['rajasthanpalaces', 'royalrajasthan', 'rajasthantourism', 'rajasthaniculture', 'cultureofrajasthan', 'facebook', 'twitter', 'instagram', 'rajasthanpalaceshttps']",e_rajasthan,0,0,0.0,0.0,Neutral,3
4,"MITS5509 Intelligent Systems for Analytics Assignment Help!! Victorian Institute of Technology, Australia!!

http://www.expertsmind.com/library/mits5509-intelligent-systems-for-analytics-assignment-52422298.aspx …
#MITS5509 #IntelligentSystemsforAnalytics #AssignmentHelp #OnlineTutor #CourseHelp #AssessmentHelp #VictorianInstituteofTechnology #VIT #Australiapic.twitter.com/ZPnx9uu8Po",Expertsmind.com,1209090557391208448,2019-12-23 12:37:07,"['MITS5509', 'IntelligentSystemsforAnalytics', 'AssignmentHelp', 'OnlineTutor', 'CourseHelp', 'AssessmentHelp', 'VictorianInstituteofTechnology', 'VIT', 'Australiapic']",ExpertsMindInc,0,0,0.0,0.7825,Positive,5
5,"Thanks to Developer Student Club-Vellore Institute of Technology  (DSC-VIT) Powered by Google Developers Group for Providing Machine Learning Lectures.
 
@dscvit
@GoogleDevsIN
@gdg
@udemy",Mohammad Shahid Ansari,1211639431959998464,2019-12-30 13:25:26,[],Shahid_Ansari_,0,0,0.0,0.4404,Positive,4
6,Junior Research Fellow In Vellore Institute Of Technology University https://goo.gl/fb/hLSUcu  #governmentjob,Sarkari-Job,1211536334608904192,2019-12-30 06:35:46,['governmentjob'],sarkarijobind,0,0,0.0,0.0,Neutral,3
7,"VIT Notification 2020 – Opening for Various JRF Posts https://ift.tt/2Qqw5RR 
Vellore Institute of Technology has issued the latest notification for the recruitment of 2020. Applications are invited for the post of JRF. Other details of like Education Qualification Details, Re…",Govt Job Guide,1210822000945418240,2019-12-28 07:17:15,[],GovtJobGuide,0,0,0.0,0.3612,Positive,4
8,"Vallore Institute of Technology (VIT) Courses, Fees and Admission Process #rajasthanpalaces #royalrajasthan #rajasthantourism #rajasthaniculture #cultureofrajasthan #facebook #twitter #instagram #rajasthanpalaceshttps://www.e-rajasthan.com/vallore-institute-of-technology-vit-courses-fees-and-admission-process/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",Rajasthan Travel and Tourism Guide,1210652629606354944,2019-12-27 20:04:14,"['rajasthanpalaces', 'royalrajasthan', 'rajasthantourism', 'rajasthaniculture', 'cultureofrajasthan', 'facebook', 'twitter', 'instagram', 'rajasthanpalaceshttps']",e_rajasthan,0,0,0.0,0.0,Neutral,3
9,"MITS5509 Intelligent Systems for Analytics Assignment Help!! Victorian Institute of Technology, Australia!!

http://www.expertsmind.com/library/mits5509-intelligent-systems-for-analytics-assignment-52422298.aspx …
#MITS5509 #IntelligentSystemsforAnalytics #AssignmentHelp #OnlineTutor #CourseHelp #AssessmentHelp #VictorianInstituteofTechnology #VIT #Australiapic.twitter.com/ZPnx9uu8Po",Expertsmind.com,1209090557391208448,2019-12-23 12:37:07,"['MITS5509', 'IntelligentSystemsforAnalytics', 'AssignmentHelp', 'OnlineTutor', 'CourseHelp', 'AssessmentHelp', 'VictorianInstituteofTechnology', 'VIT', 'Australiapic']",ExpertsMindInc,0,0,0.0,0.7825,Positive,5
10,"The Vellore Institute of Technology will be releasing the results of the VITMEE 2019 Examination tomorrow i.e. on June 7, 2019.

#VITMEE2019
#HigherEducationplushttps://highereducationplus.com/vitmee-2019-result-releasing-today/ …",Higher Education Plus,1136863946239950848,2019-06-07 05:14:21,"['VITMEE2019', 'HigherEducationplushttps']",highereduplus,0,0,0.0,0.0,Neutral,3
11,VITMEE 2019 Result to be declared by Vellore Institute of Technology today. Direct link to check result online https://is.gd/kqUNPy pic.twitter.com/ZGEmhmUEKo,Sortiwa,1136830268277501952,2019-06-07 03:00:31,[],Sortiwa,0,0,0.0,0.0,Neutral,3
12,"VITMEE 2019 Result to be declared by Vellore Institute of Technology today. Direct link to check result online

https://www.indiatvnews.com/education/exam-results-vitmee-2019-result-declared-vellore-institute-of-technology-how-to-check-result-on-vit-ac-in-525392 …",India TV,1136822299896627200,2019-06-07 02:28:52,[],indiatvnews,1,3,0.0,0.0,Neutral,3
13,"Need ITNE2003 Install, Configure, Operate and troubleshoot Medium-Size Networks assignment help, Victorian Institute of Technology
http://www.expertsmind.com/library/design-ip-plan-for-the-network-52315585.aspx …
#ITNE2003 #Configure #MediumSize #Networks #assignmenthelp #VictorianInstituteofTechnology #VIT #Australia #AssessmentHelppic.twitter.com/XqdKF340Ww",Expertsmind.com,1135496099634900992,2019-06-03 10:39:01,"['ITNE2003', 'Configure', 'MediumSize', 'Networks', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT', 'Australia', 'AssessmentHelppic']",ExpertsMindInc,0,0,0.0,0.5423,Positive,4
14,"Do you need ITAP1004 Website Development assignment help? Avail instant Victorian Institute of Technology assignment help to boost your grades!! 
http://www.expertsmind.com/library/develop-from-the-beginning-a-web-site-about-yourself-52315550.aspx …
#ITAP1004 #WebsiteDevelopment #VictorianInstituteofTechnology #Assessment #Australia #VIT #AssignmentHelppic.twitter.com/GwIaOrVwQA",Expertsmind.com,1135490065885306880,2019-06-03 10:15:02,"['ITAP1004', 'WebsiteDevelopment', 'VictorianInstituteofTechnology', 'Assessment', 'Australia', 'VIT', 'AssignmentHelppic']",ExpertsMindInc,0,0,0.0,0.8264,Positive,5
15,"Looking for ITNE2005 Develop a security Infrastructure for a Medium-Size Network assignment help, Victorian Institute of Technology
http://www.expertsmind.com/library/develop-a-security-infrastructure-for-a-medium-size-network-52315372.aspx …
#ITNE2005 #DevelopasecurityInfrastructure #MediumSizeNetwork #assignmenthelp #VictorianInstituteofTechnology #VIT pic.twitter.com/Kww7jmhMpu",Expertsmind.com,1135440044473311232,2019-06-03 06:56:16,"['ITNE2005', 'DevelopasecurityInfrastructure', 'MediumSizeNetwork', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT']",ExpertsMindInc,0,0,0.0,0.6249,Positive,5
16,"D Peter Immanuel, CEO, AASSC was invited by Vellore Institute of Technology @VIT_univ to talk in the Faculty Orientation Program Session on Imparting Skills Level 6 and Level 7 at their main campus. #AASSC thanks #VIT. We look forward to greater engagement in future. #SkillIndiapic.twitter.com/vtUEmd7OIW",Aerospace & Aviation,1134723800115830784,2019-06-01 07:30:10,"['AASSC', 'VIT', 'SkillIndiapic']",aeroavssc,0,4,0.0,0.8126,Positive,5
17,"News coverage
 VIT Masters Entrance Examination (VITMEE) 2019,  VIT Research Entrance Examination(VITREE-2019) by Vellore Institute of Technology (VIT) Vellore will take up the examination from June 1st 2nd in Vellore Chennai, Bhopal & Amaravati campuses  20 centres across India. pic.twitter.com/0ICEZDq0Ix",VIT-AP UNIVERSITY,1134670751062142976,2019-06-01 03:59:22,[],VITAPuniversity,0,0,0.0,0.0,Neutral,3
18,"The Vellore Institute of Technology will be releasing the results of the VITMEE 2019 Examination tomorrow i.e. on June 7, 2019.

#VITMEE2019
#HigherEducationplushttps://highereducationplus.com/vitmee-2019-result-releasing-today/ …",Higher Education Plus,1136863946239950848,2019-06-07 05:14:21,"['VITMEE2019', 'HigherEducationplushttps']",highereduplus,0,0,0.0,0.0,Neutral,3
19,VITMEE 2019 Result to be declared by Vellore Institute of Technology today. Direct link to check result online https://is.gd/kqUNPy pic.twitter.com/ZGEmhmUEKo,Sortiwa,1136830268277501952,2019-06-07 03:00:31,[],Sortiwa,0,0,0.0,0.0,Neutral,3
20,"VITMEE 2019 Result to be declared by Vellore Institute of Technology today. Direct link to check result online

https://www.indiatvnews.com/education/exam-results-vitmee-2019-result-declared-vellore-institute-of-technology-how-to-check-result-on-vit-ac-in-525392 …",India TV,1136822299896627200,2019-06-07 02:28:52,[],indiatvnews,1,3,0.0,0.0,Neutral,3
21,"Need ITNE2003 Install, Configure, Operate and troubleshoot Medium-Size Networks assignment help, Victorian Institute of Technology
http://www.expertsmind.com/library/design-ip-plan-for-the-network-52315585.aspx …
#ITNE2003 #Configure #MediumSize #Networks #assignmenthelp #VictorianInstituteofTechnology #VIT #Australia #AssessmentHelppic.twitter.com/XqdKF340Ww",Expertsmind.com,1135496099634900992,2019-06-03 10:39:01,"['ITNE2003', 'Configure', 'MediumSize', 'Networks', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT', 'Australia', 'AssessmentHelppic']",ExpertsMindInc,0,0,0.0,0.5423,Positive,4
22,"Do you need ITAP1004 Website Development assignment help? Avail instant Victorian Institute of Technology assignment help to boost your grades!! 
http://www.expertsmind.com/library/develop-from-the-beginning-a-web-site-about-yourself-52315550.aspx …
#ITAP1004 #WebsiteDevelopment #VictorianInstituteofTechnology #Assessment #Australia #VIT #AssignmentHelppic.twitter.com/GwIaOrVwQA",Expertsmind.com,1135490065885306880,2019-06-03 10:15:02,"['ITAP1004', 'WebsiteDevelopment', 'VictorianInstituteofTechnology', 'Assessment', 'Australia', 'VIT', 'AssignmentHelppic']",ExpertsMindInc,0,0,0.0,0.8264,Positive,5
23,"Looking for ITNE2005 Develop a security Infrastructure for a Medium-Size Network assignment help, Victorian Institute of Technology
http://www.expertsmind.com/library/develop-a-security-infrastructure-for-a-medium-size-network-52315372.aspx …
#ITNE2005 #DevelopasecurityInfrastructure #MediumSizeNetwork #assignmenthelp #VictorianInstituteofTechnology #VIT pic.twitter.com/Kww7jmhMpu",Expertsmind.com,1135440044473311232,2019-06-03 06:56:16,"['ITNE2005', 'DevelopasecurityInfrastructure', 'MediumSizeNetwork', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT']",ExpertsMindInc,0,0,0.0,0.6249,Positive,5
24,"D Peter Immanuel, CEO, AASSC was invited by Vellore Institute of Technology @VIT_univ to talk in the Faculty Orientation Program Session on Imparting Skills Level 6 and Level 7 at their main campus. #AASSC thanks #VIT. We look forward to greater engagement in future. #SkillIndiapic.twitter.com/vtUEmd7OIW",Aerospace & Aviation,1134723800115830784,2019-06-01 07:30:10,"['AASSC', 'VIT', 'SkillIndiapic']",aeroavssc,0,4,0.0,0.8126,Positive,5
25,"News coverage
 VIT Masters Entrance Examination (VITMEE) 2019,  VIT Research Entrance Examination(VITREE-2019) by Vellore Institute of Technology (VIT) Vellore will take up the examination from June 1st 2nd in Vellore Chennai, Bhopal & Amaravati campuses  20 centres across India. pic.twitter.com/0ICEZDq0Ix",VIT-AP UNIVERSITY,1134670751062142976,2019-06-01 03:59:22,[],VITAPuniversity,0,0,0.0,0.0,Neutral,3
26,Vellore Institute of Technology comes forward to help flower boy for higher education https://www.deccanchronicle.com/nation/current-affairs/210619/vellore-institute-of-technology-comes-forward-to-help-flower-boy-for-h.html …,SALT AND LIGHT,1142035562464972800,2019-06-21 11:44:30,[],saltlightslife,0,0,0.0,0.4019,Positive,4
27,"Yet another Partner University rated 'Diamond' by us makes it to the World University Rankings @worlduniranking 2020. Vellore Institute of Technology has been proving excellence year-on-year. We laud their success. @VIT_univ
#igaugerating #VIT #worlduniversityrankings #educhatpic.twitter.com/GjDTaaumrm",QS I∙GAUGE - Indian College & University Rating,1141638914878218240,2019-06-20 09:28:22,"['igaugerating', 'VIT', 'worlduniversityrankings', 'educhatpic']",igaugerating,0,4,0.0,0.8807,Positive,5
28,"Velammal Institute of Technology Junior Research Fellow Jobs 2019 – VIT JRW Faculty Wanted

#Jobs #Careers #VIT #JRW #Junior #Research #Fellow #Technology #College #Faculty #Institute #Lecturer
https://faculty.careerspages.com/velammal-institute-of-technology-faculty-jobs/ …",Careerspages,1140855398796185600,2019-06-18 05:34:57,"['Jobs', 'Careers', 'VIT', 'JRW', 'Junior', 'Research', 'Fellow', 'Technology', 'College', 'Faculty', 'Institute', 'Lecturer']",careerspages,0,0,0.0,0.0,Neutral,3
29,"Medinnova Systems Pvt. Ltd. Summer Internship Program for Students from VIT - Vellore Institute of Technology & Ganpat University.
Students are learning Neuro Microscope. which is used for surgeries involving the brain, spinal cord and spine.#NeuroMicroscope #MedicalEquipmentpic.twitter.com/RBAIIx5ftY",Medinnova Systems Pvt. Ltd.,1139091307740241920,2019-06-13 08:45:05,"['NeuroMicroscope', 'MedicalEquipmentpic']",medinnovasystem,0,1,0.0,0.0,Neutral,3
30,"Student at #Vellore Institute of Technology #VIT Kirti Mahajan was found dead, hanging in her hostel room; family says no reason for 22-yr-old to kill herself; 'why has police not sealed room, nor taken mobile phone & other critical evidence? We want a probe and answers' @ndtv",Uma Sudhir,1138679121905573888,2019-06-12 05:27:12,"['Vellore', 'VIT']",umasudhir,20,32,0.0,-0.9217,Negative,1
31,"Student from Vellore Institute of Technology - Trained & Certified for his 1 Month Internship in Machine Learning at Nandha Infotech

#vit
#velloreinstituteoftechnology
#machinelearning
#internship
#coimbatore… https://www.instagram.com/p/BymG7ZQA0AM/?igshid=6fyl6rummvu0 …",Nandha InfoTech,1138656592331624448,2019-06-12 03:57:41,"['vit', 'velloreinstituteoftechnology', 'machinelearning', 'internship', 'coimbatore']",NandhaInfoTech,0,0,0.0,0.0,Neutral,3
32,"Student from Vellore Institute of Technology - Trained & Certified for his 1 Month Internship in Machine Learning at Nandha Infotech

#vit
#velloreinstituteoftechnology
#machinelearning
#internship
#coimbatore… https://www.instagram.com/p/BymGczLDJWS/?igshid=3yqnxfctowsh …",vigneshwaran.T,1138655542023524352,2019-06-12 03:53:31,"['vit', 'velloreinstituteoftechnology', 'machinelearning', 'internship', 'coimbatore']",_vigneshwaranT,3,1,0.0,0.0,Neutral,3
33,"Medinnova Systems Pvt. Ltd. Summer Internship Program for Students from VIT - Vellore Institute of Technology & Ganpat University.
Students are learning Dye Injector which is used in #CathLab #DyeInjector #cathlabinjector #MedicalEquipment #MedradMarkVPRovispic.twitter.com/OrH0KpjTip",Medinnova Systems Pvt. Ltd.,1138363749700685824,2019-06-11 08:34:02,"['CathLab', 'DyeInjector', 'cathlabinjector', 'MedicalEquipment', 'MedradMarkVPRovispic']",medinnovasystem,0,1,0.0,0.0,Neutral,3
34,Vellore Institute of Technology comes forward to help flower boy for higher education https://www.deccanchronicle.com/nation/current-affairs/210619/vellore-institute-of-technology-comes-forward-to-help-flower-boy-for-h.html …,SALT AND LIGHT,1142035562464972800,2019-06-21 11:44:30,[],saltlightslife,0,0,0.0,0.4019,Positive,4
35,"Yet another Partner University rated 'Diamond' by us makes it to the World University Rankings @worlduniranking 2020. Vellore Institute of Technology has been proving excellence year-on-year. We laud their success. @VIT_univ
#igaugerating #VIT #worlduniversityrankings #educhatpic.twitter.com/GjDTaaumrm",QS I∙GAUGE - Indian College & University Rating,1141638914878218240,2019-06-20 09:28:22,"['igaugerating', 'VIT', 'worlduniversityrankings', 'educhatpic']",igaugerating,0,4,0.0,0.8807,Positive,5
36,"Velammal Institute of Technology Junior Research Fellow Jobs 2019 – VIT JRW Faculty Wanted

#Jobs #Careers #VIT #JRW #Junior #Research #Fellow #Technology #College #Faculty #Institute #Lecturer
https://faculty.careerspages.com/velammal-institute-of-technology-faculty-jobs/ …",Careerspages,1140855398796185600,2019-06-18 05:34:57,"['Jobs', 'Careers', 'VIT', 'JRW', 'Junior', 'Research', 'Fellow', 'Technology', 'College', 'Faculty', 'Institute', 'Lecturer']",careerspages,0,0,0.0,0.0,Neutral,3
37,"Medinnova Systems Pvt. Ltd. Summer Internship Program for Students from VIT - Vellore Institute of Technology & Ganpat University.
Students are learning Neuro Microscope. which is used for surgeries involving the brain, spinal cord and spine.#NeuroMicroscope #MedicalEquipmentpic.twitter.com/RBAIIx5ftY",Medinnova Systems Pvt. Ltd.,1139091307740241920,2019-06-13 08:45:05,"['NeuroMicroscope', 'MedicalEquipmentpic']",medinnovasystem,0,1,0.0,0.0,Neutral,3
38,"Student at #Vellore Institute of Technology #VIT Kirti Mahajan was found dead, hanging in her hostel room; family says no reason for 22-yr-old to kill herself; 'why has police not sealed room, nor taken mobile phone & other critical evidence? We want a probe and answers' @ndtv",Uma Sudhir,1138679121905573888,2019-06-12 05:27:12,"['Vellore', 'VIT']",umasudhir,20,32,0.0,-0.9217,Negative,1
39,"Student from Vellore Institute of Technology - Trained & Certified for his 1 Month Internship in Machine Learning at Nandha Infotech

#vit
#velloreinstituteoftechnology
#machinelearning
#internship
#coimbatore… https://www.instagram.com/p/BymG7ZQA0AM/?igshid=6fyl6rummvu0 …",Nandha InfoTech,1138656592331624448,2019-06-12 03:57:41,"['vit', 'velloreinstituteoftechnology', 'machinelearning', 'internship', 'coimbatore']",NandhaInfoTech,0,0,0.0,0.0,Neutral,3
40,"Student from Vellore Institute of Technology - Trained & Certified for his 1 Month Internship in Machine Learning at Nandha Infotech

#vit
#velloreinstituteoftechnology
#machinelearning
#internship
#coimbatore… https://www.instagram.com/p/BymGczLDJWS/?igshid=3yqnxfctowsh …",vigneshwaran.T,1138655542023524352,2019-06-12 03:53:31,"['vit', 'velloreinstituteoftechnology', 'machinelearning', 'internship', 'coimbatore']",_vigneshwaranT,3,1,0.0,0.0,Neutral,3
41,"Medinnova Systems Pvt. Ltd. Summer Internship Program for Students from VIT - Vellore Institute of Technology & Ganpat University.
Students are learning Dye Injector which is used in #CathLab #DyeInjector #cathlabinjector #MedicalEquipment #MedradMarkVPRovispic.twitter.com/OrH0KpjTip",Medinnova Systems Pvt. Ltd.,1138363749700685824,2019-06-11 08:34:02,"['CathLab', 'DyeInjector', 'cathlabinjector', 'MedicalEquipment', 'MedradMarkVPRovispic']",medinnovasystem,0,1,0.0,0.0,Neutral,3
42,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/73570/ pic.twitter.com/GLrTiiEfAQ",Engineer Feed,1195259290862276608,2019-11-15 08:36:36,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
43,"MAXIMUM POSTERS DISPLAYED ON SENSIBLE LIVING 

The record for the maximum posters displayed on sensible living is 5,723 and was set and organized by Vellore Institute of Technology (VIT), Vellore Campus, at Anna Auditorium, VIT, Vellore, Tamil Nadu, on October 17, 2019. pic.twitter.com/DKiAKYtHAx",India Book of Records,1194913202057826304,2019-11-14 09:41:22,[],indiabookrecord,0,1,0.0,0.0,Neutral,3
44,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/72914/ pic.twitter.com/nIivtuQPip",Engineer Feed,1194567747809640448,2019-11-13 10:48:39,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
45,Convocation of Vellore Institute of Technology - https://dailyworld.in/convocation-of-vellore-institute-of-technology/ …pic.twitter.com/ywLZ3J7f9q,dailyworld(.)in,1194228814655545344,2019-11-12 12:21:51,[],DailyWorldChd,0,1,0.0,0.0,Neutral,3
46,Attended Convocation Ceremony of Vellore Institute of Technology (VIT) Chennai. Congratulated graduating students for their academic achievement & extended best wishes for their future endeavours as they embark on a new journey. pic.twitter.com/i99gaaynBa,Smriti Z Irani,1194204941285355520,2019-11-12 10:46:59,[],smritiirani,326,3770,0.0,0.7003,Positive,5
47,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/72463/ pic.twitter.com/cfFUl3JFI4",Engineer Feed,1194143351856984064,2019-11-12 06:42:15,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
48,"Vellore Subway works expedited within deadline! Train operations remained unaffected!

 Within the span of 60 days , 80 feet temporary girder was inserted and removed duly completing main work at Vellore Institute of technology (VIT) Subway pic.twitter.com/1B68CjrLZK",@GMSouthernrailway,1193861277036285952,2019-11-11 12:01:23,[],GMSRailway,5,66,0.0,0.0,Neutral,3
49,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2p6U0ME pic.twitter.com/qeTfzndMrU",Engineer Feed,1193072630993047552,2019-11-09 07:47:36,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
50,"Launching Continental #fiction2science in India

Applications are now open ! Join Now at https://lnkd.in/frR84J8 

IITM Incubation Cell Indian Institute of Technology, Madras Developer Student Clubs PESIT IIIT Hyderabad Vellore Institute of Technology Indi…https://lnkd.in/fi5dDWM ",Rajiv Mukherjee,1192663332018380800,2019-11-08 04:41:11,['fiction2science'],rajivinbangalor,0,0,0.0,0.3595,Positive,4
51,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PV7RRd pic.twitter.com/OqNnaz7NKl",Engineer Feed,1192368119160770560,2019-11-07 09:08:07,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
52,Vellore Institute of Technology Customer Story https://lnkd.in/fF__2Tj ,Srisha,1192237737044316160,2019-11-07 00:30:01,[],srisha_srisha,0,0,0.0,0.0,Neutral,3
53,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/73570/ pic.twitter.com/GLrTiiEfAQ",Engineer Feed,1195259290862276608,2019-11-15 08:36:36,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
54,"MAXIMUM POSTERS DISPLAYED ON SENSIBLE LIVING 

The record for the maximum posters displayed on sensible living is 5,723 and was set and organized by Vellore Institute of Technology (VIT), Vellore Campus, at Anna Auditorium, VIT, Vellore, Tamil Nadu, on October 17, 2019. pic.twitter.com/DKiAKYtHAx",India Book of Records,1194913202057826304,2019-11-14 09:41:22,[],indiabookrecord,0,1,0.0,0.0,Neutral,3
55,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/72914/ pic.twitter.com/nIivtuQPip",Engineer Feed,1194567747809640448,2019-11-13 10:48:39,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
56,Convocation of Vellore Institute of Technology - https://dailyworld.in/convocation-of-vellore-institute-of-technology/ …pic.twitter.com/ywLZ3J7f9q,dailyworld(.)in,1194228814655545344,2019-11-12 12:21:51,[],DailyWorldChd,0,1,0.0,0.0,Neutral,3
57,Attended Convocation Ceremony of Vellore Institute of Technology (VIT) Chennai. Congratulated graduating students for their academic achievement & extended best wishes for their future endeavours as they embark on a new journey. pic.twitter.com/i99gaaynBa,Smriti Z Irani,1194204941285355520,2019-11-12 10:46:59,[],smritiirani,326,3770,0.0,0.7003,Positive,5
58,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
https://engineerfeed.com/2019/11/72463/ pic.twitter.com/cfFUl3JFI4",Engineer Feed,1194143351856984064,2019-11-12 06:42:15,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
59,"Vellore Subway works expedited within deadline! Train operations remained unaffected!

 Within the span of 60 days , 80 feet temporary girder was inserted and removed duly completing main work at Vellore Institute of technology (VIT) Subway pic.twitter.com/1B68CjrLZK",@GMSouthernrailway,1193861277036285952,2019-11-11 12:01:23,[],GMSRailway,5,66,0.0,0.0,Neutral,3
60,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2p6U0ME pic.twitter.com/qeTfzndMrU",Engineer Feed,1193072630993047552,2019-11-09 07:47:36,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
61,"Launching Continental #fiction2science in India

Applications are now open ! Join Now at https://lnkd.in/frR84J8 

IITM Incubation Cell Indian Institute of Technology, Madras Developer Student Clubs PESIT IIIT Hyderabad Vellore Institute of Technology Indi…https://lnkd.in/fi5dDWM ",Rajiv Mukherjee,1192663332018380800,2019-11-08 04:41:11,['fiction2science'],rajivinbangalor,0,0,0.0,0.3595,Positive,4
62,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PV7RRd pic.twitter.com/OqNnaz7NKl",Engineer Feed,1192368119160770560,2019-11-07 09:08:07,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
63,Vellore Institute of Technology Customer Story https://lnkd.in/fF__2Tj ,Srisha,1192237737044316160,2019-11-07 00:30:01,[],srisha_srisha,0,0,0.0,0.0,Neutral,3
64,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2WH3Xwk pic.twitter.com/WSBSa8tADd",Engineer Feed,1191288075780907008,2019-11-04 09:36:24,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
65,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2PQyC94 pic.twitter.com/76Qr950o48",Engineer Feed,1191284846082936832,2019-11-04 09:23:34,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
66,"Vallore Institute of Technology (VIT) Courses, Fees and Admission Process #rajasthanpalaces #royalrajasthan #rajasthantourism #rajasthaniculture #cultureofrajasthan #facebook #twitter #instagram #rajasthanpalaceshttps://www.e-rajasthan.com/vallore-institute-of-technology-vit-courses-fees-and-admission-process/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",Rajasthan Travel and Tourism Guide,1190962644724768768,2019-11-03 12:03:16,"['rajasthanpalaces', 'royalrajasthan', 'rajasthantourism', 'rajasthaniculture', 'cultureofrajasthan', 'facebook', 'twitter', 'instagram', 'rajasthanpalaceshttps']",e_rajasthan,0,0,0.0,0.0,Neutral,3
67,"Govt Job: Vellore Institute of Technology Recruitment 2019 apply for Junior Research Fellow posts 
http://bit.ly/2C2LnW4 pic.twitter.com/0eLzYmmdRR",Engineer Feed,1190177860926918656,2019-11-01 08:04:49,[],theengineerfeed,0,0,0.0,0.0,Neutral,3
68,"@MrBeastYT @elonmusk Meanwhile we here at Vellore Institute of Technology, India have been doing our part for the planet! 
Have you heard of our university? Also how's the initiative going on your end?  #TeamTrees #savetrees #saveenvironmentpic.twitter.com/NXclMd4TA6 – at Vellore Institute of Technology",Neeladri Biswas,1189970852680306688,2019-10-31 18:22:14,"['TeamTrees', 'savetrees', 'saveenvironmentpic']",BiswasNeeladri,0,4,0.0,0.0,Neutral,3
69,"Symbiosis International (Deemed University), Vellore Institute of Technology (VIT), Jai Hind College (University of Mumbai) and 5 other institutions added to the Alliance willo accept SAT scores for admissions.

https://indusdictum.com/2019/10/30/college-board-announces-8-new-members-india-global-higher-education-alliance-universities/ …",Indus Dictum,1189534971179847680,2019-10-30 13:30:12,[],IndusDictum,1,1,0.0,0.3818,Positive,4
