,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
10,alliance university v-c ayyappa dore murder: bengaluru police make three more arrests https://www.thenewsminute.com/article/alliance-university-v-c-ayyappa-dore-murder-bengaluru-police-make-three-more-arrests-111633 …,The News Minute,1190838290712129536,2019-11-03 03:49:07,[],thenewsminute,0.0,1.0,,-0.8357,Negative,1,0.0,0.008403361344537815,0.3361344537815126,Alliance University V-C Ayyappa Dore murder Bengaluru police make three more arrests …,"['alliance', 'university', 'v', 'c', 'ayyappa', 'dore', 'murder', 'bengaluru', 'police', 'make', 'three', 'arrests']","[('alliance', 'NN'), ('university', 'NN'), ('v', 'NN'), ('c', 'NN'), ('ayyappa', 'NN'), ('dore', 'NN'), ('murder', 'NN'), ('bengaluru', 'NN'), ('police', 'NNS'), ('make', 'VBP'), ('three', 'CD'), ('arrests', 'NNS')]","['alliance', 'university', 'v', 'c', 'ayyappa', 'dore', 'murder', 'bengaluru', 'police', 'arrests']",1,1,3
11,"sudhir angur, the chancellor of alliance university, had been plotting to ""kill"" ayyappa dore for a long time but fast-tracked the mission after the latter demanded his dues of rs 4.5 crore ""within 24 hours"". 

https://www.deccanherald.com/city/money-demand-triggered-sudden-murder-772726.html …",Deccan Herald,1190567133660344320,2019-11-02 09:51:38,[],DeccanHerald,1.0,1.0,,-0.6369,Negative,1,0.047619047619047616,0.008403361344537815,3.1932773109243695,"Sudhir Angur the chancellor of Alliance University had been plotting to ""kill Ayyappa Dore for a long time but fast-tracked the mission after the latter demanded his dues of Rs 4.5 crore ""within 24 hours"" …","['sudhir', 'angur', 'chancellor', 'alliance', 'university', 'plotting', 'kill', 'ayyappa', 'dore', 'long', 'time', 'fast', 'tracked', 'mission', 'latter', 'demanded', 'dues', 'rs', '4', '5', 'crore', 'within', '24', 'hours']","[('sudhir', 'NN'), ('angur', 'NN'), ('chancellor', 'NN'), ('alliance', 'NN'), ('university', 'NN'), ('plotting', 'VBG'), ('kill', 'NN'), ('ayyappa', 'NNS'), ('dore', 'RB'), ('long', 'JJ'), ('time', 'NN'), ('fast', 'JJ'), ('tracked', 'JJ'), ('mission', 'NN'), ('latter', 'NN'), ('demanded', 'VBD'), ('dues', 'NNS'), ('rs', 'VB'), ('4', 'CD'), ('5', 'CD'), ('crore', 'NN'), ('within', 'IN'), ('24', 'CD'), ('hours', 'NNS')]","['sudhir', 'angur', 'chancellor', 'alliance', 'university', 'kill', 'ayyappa', 'time', 'mission', 'latter', 'dues', 'crore', 'hours']",0,1,1
12,"profile: professor alistair fitt, deputy chair of university alliance | university alliance: https://www.unialliance.ac.uk/2019/11/01/profile-alistair-fitt/ …",Prof Debra Humphris FRCP,1190289007755907072,2019-11-01 15:26:28,[],debrahumphris,2.0,3.0,,0.0,Neutral,3,0.09523809523809523,0.025210084033613446,6.722689075630251,Profile Professor Alistair Fitt Deputy Chair of University Alliance University Alliance …,"['profile', 'professor', 'alistair', 'fitt', 'deputy', 'chair', 'university', 'alliance', 'university', 'alliance']","[('profile', 'NN'), ('professor', 'NN'), ('alistair', 'NN'), ('fitt', 'JJ'), ('deputy', 'NN'), ('chair', 'NN'), ('university', 'NN'), ('alliance', 'NN'), ('university', 'NN'), ('alliance', 'NN')]","['profile', 'professor', 'alistair', 'deputy', 'chair', 'university', 'alliance', 'university', 'alliance']",0,1,3
13,alliance university v-c ayyappa dore murder: bengaluru police make three more arrests https://www.thenewsminute.com/article/alliance-university-v-c-ayyappa-dore-murder-bengaluru-police-make-three-more-arrests-111633 …,The News Minute,1190838290712129536,2019-11-03 03:49:07,[],thenewsminute,0.0,1.0,,-0.8357,Negative,1,0.0,0.008403361344537815,0.3361344537815126,Alliance University V-C Ayyappa Dore murder Bengaluru police make three more arrests …,"['alliance', 'university', 'v', 'c', 'ayyappa', 'dore', 'murder', 'bengaluru', 'police', 'make', 'three', 'arrests']","[('alliance', 'NN'), ('university', 'NN'), ('v', 'NN'), ('c', 'NN'), ('ayyappa', 'NN'), ('dore', 'NN'), ('murder', 'NN'), ('bengaluru', 'NN'), ('police', 'NNS'), ('make', 'VBP'), ('three', 'CD'), ('arrests', 'NNS')]","['alliance', 'university', 'v', 'c', 'ayyappa', 'dore', 'murder', 'bengaluru', 'police', 'arrests']",1,1,3
14,"sudhir angur, the chancellor of alliance university, had been plotting to ""kill"" ayyappa dore for a long time but fast-tracked the mission after the latter demanded his dues of rs 4.5 crore ""within 24 hours"". 

https://www.deccanherald.com/city/money-demand-triggered-sudden-murder-772726.html …",Deccan Herald,1190567133660344320,2019-11-02 09:51:38,[],DeccanHerald,1.0,1.0,,-0.6369,Negative,1,0.047619047619047616,0.008403361344537815,3.1932773109243695,"Sudhir Angur the chancellor of Alliance University had been plotting to ""kill Ayyappa Dore for a long time but fast-tracked the mission after the latter demanded his dues of Rs 4.5 crore ""within 24 hours"" …","['sudhir', 'angur', 'chancellor', 'alliance', 'university', 'plotting', 'kill', 'ayyappa', 'dore', 'long', 'time', 'fast', 'tracked', 'mission', 'latter', 'demanded', 'dues', 'rs', '4', '5', 'crore', 'within', '24', 'hours']","[('sudhir', 'NN'), ('angur', 'NN'), ('chancellor', 'NN'), ('alliance', 'NN'), ('university', 'NN'), ('plotting', 'VBG'), ('kill', 'NN'), ('ayyappa', 'NNS'), ('dore', 'RB'), ('long', 'JJ'), ('time', 'NN'), ('fast', 'JJ'), ('tracked', 'JJ'), ('mission', 'NN'), ('latter', 'NN'), ('demanded', 'VBD'), ('dues', 'NNS'), ('rs', 'VB'), ('4', 'CD'), ('5', 'CD'), ('crore', 'NN'), ('within', 'IN'), ('24', 'CD'), ('hours', 'NNS')]","['sudhir', 'angur', 'chancellor', 'alliance', 'university', 'kill', 'ayyappa', 'time', 'mission', 'latter', 'dues', 'crore', 'hours']",0,1,1
15,"profile: professor alistair fitt, deputy chair of university alliance | university alliance: https://www.unialliance.ac.uk/2019/11/01/profile-alistair-fitt/ …",Prof Debra Humphris FRCP,1190289007755907072,2019-11-01 15:26:28,[],debrahumphris,2.0,3.0,,0.0,Neutral,3,0.09523809523809523,0.025210084033613446,6.722689075630251,Profile Professor Alistair Fitt Deputy Chair of University Alliance University Alliance …,"['profile', 'professor', 'alistair', 'fitt', 'deputy', 'chair', 'university', 'alliance', 'university', 'alliance']","[('profile', 'NN'), ('professor', 'NN'), ('alistair', 'NN'), ('fitt', 'JJ'), ('deputy', 'NN'), ('chair', 'NN'), ('university', 'NN'), ('alliance', 'NN'), ('university', 'NN'), ('alliance', 'NN')]","['profile', 'professor', 'alistair', 'deputy', 'chair', 'university', 'alliance', 'university', 'alliance']",0,1,3
16,national conference on law and social transformation - 2020: https://www.advocatekhoj.com/lawschool/announcement.php?wid=12380 … #conference #lawschool #allianceuniversity #events,AdvocateKhoj,1210099266712031232,2019-12-26 07:25:22,"['Conference', 'LawSchool', 'AllianceUniversity', 'Events']",advocatekhoj,3.0,4.0,,0.0,Neutral,3,0.14285714285714285,0.03361344537815126,9.915966386554622,National Conference on Law and Social Transformation 2020 #Conference #LawSchool #AllianceUniversity #Events,"['national', 'conference', 'law', 'social', 'transformation', '2020', 'conference', 'lawschool', 'allianceuniversity', 'events']","[('national', 'JJ'), ('conference', 'NN'), ('law', 'NN'), ('social', 'JJ'), ('transformation', 'NN'), ('2020', 'CD'), ('conference', 'NN'), ('lawschool', 'NN'), ('allianceuniversity', 'NN'), ('events', 'NNS')]","['conference', 'law', 'transformation', 'conference', 'lawschool', 'allianceuniversity', 'events']",0,1,3
17,"call for papers: conference on law and social transformation 2020 at alliance university, bangalore https://www.livelaw.in/lawschool/seminars/call-for-papers-conference-on-law-and-social-transformation-2020-at-alliance-university-bangalore-151051 …",Live Law,1209069917124743168,2019-12-23 11:15:06,[],LiveLawIndia,1.0,5.0,,0.0,Neutral,3,0.047619047619047616,0.04201680672268908,4.53781512605042,Call For Papers Conference On Law And Social Transformation 2020 At Alliance University Bangalore …,"['call', 'papers', 'conference', 'law', 'social', 'transformation', '2020', 'alliance', 'university', 'bangalore']","[('call', 'NN'), ('papers', 'NNS'), ('conference', 'NN'), ('law', 'NN'), ('social', 'JJ'), ('transformation', 'NN'), ('2020', 'CD'), ('alliance', 'NN'), ('university', 'NN'), ('bangalore', 'NN')]","['call', 'papers', 'conference', 'law', 'transformation', 'alliance', 'university', 'bangalore']",0,1,3
18,alliance university mba reviews | alliance university reviewshttps://www.iesonline.co.in/alliance-university-mba-reviews,IES,1208996512023351296,2019-12-23 06:23:25,[],IES8,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Alliance University MBA Reviews Alliance University,"['alliance', 'university', 'mba', 'reviews', 'alliance', 'university']","[('alliance', 'NN'), ('university', 'NN'), ('mba', 'NN'), ('reviews', 'VBZ'), ('alliance', 'NN'), ('university', 'NN')]","['alliance', 'university', 'mba', 'alliance', 'university']",0,0,3
19,national conference on law and social transformation - 2020: https://www.advocatekhoj.com/lawschool/announcement.php?wid=12380 … #conference #lawschool #allianceuniversity #events,AdvocateKhoj,1210099266712031232,2019-12-26 07:25:22,"['Conference', 'LawSchool', 'AllianceUniversity', 'Events']",advocatekhoj,3.0,4.0,,0.0,Neutral,3,0.14285714285714285,0.03361344537815126,9.915966386554622,National Conference on Law and Social Transformation 2020 #Conference #LawSchool #AllianceUniversity #Events,"['national', 'conference', 'law', 'social', 'transformation', '2020', 'conference', 'lawschool', 'allianceuniversity', 'events']","[('national', 'JJ'), ('conference', 'NN'), ('law', 'NN'), ('social', 'JJ'), ('transformation', 'NN'), ('2020', 'CD'), ('conference', 'NN'), ('lawschool', 'NN'), ('allianceuniversity', 'NN'), ('events', 'NNS')]","['conference', 'law', 'transformation', 'conference', 'lawschool', 'allianceuniversity', 'events']",0,1,3
20,"call for papers: conference on law and social transformation 2020 at alliance university, bangalore https://www.livelaw.in/lawschool/seminars/call-for-papers-conference-on-law-and-social-transformation-2020-at-alliance-university-bangalore-151051 …",Live Law,1209069917124743168,2019-12-23 11:15:06,[],LiveLawIndia,1.0,5.0,,0.0,Neutral,3,0.047619047619047616,0.04201680672268908,4.53781512605042,Call For Papers Conference On Law And Social Transformation 2020 At Alliance University Bangalore …,"['call', 'papers', 'conference', 'law', 'social', 'transformation', '2020', 'alliance', 'university', 'bangalore']","[('call', 'NN'), ('papers', 'NNS'), ('conference', 'NN'), ('law', 'NN'), ('social', 'JJ'), ('transformation', 'NN'), ('2020', 'CD'), ('alliance', 'NN'), ('university', 'NN'), ('bangalore', 'NN')]","['call', 'papers', 'conference', 'law', 'transformation', 'alliance', 'university', 'bangalore']",0,1,3
21,alliance university mba reviews | alliance university reviewshttps://www.iesonline.co.in/alliance-university-mba-reviews,IES,1208996512023351296,2019-12-23 06:23:25,[],IES8,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Alliance University MBA Reviews Alliance University,"['alliance', 'university', 'mba', 'reviews', 'alliance', 'university']","[('alliance', 'NN'), ('university', 'NN'), ('mba', 'NN'), ('reviews', 'VBZ'), ('alliance', 'NN'), ('university', 'NN')]","['alliance', 'university', 'mba', 'alliance', 'university']",0,0,3
22,"@googleindia please help connect with the university hiring team. i work with alliance university & am on mathew.t@alliance.edu.in / 9844472674. this is regarding the software engineer, university graduate (2020) hiring.",Mathew Thankachan,1194661832876642304,2019-11-13 17:02:31,[],mathewmatters,0.0,1.0,,0.6124,Positive,5,0.0,0.008403361344537815,0.3361344537815126,@GoogleIndia Please help connect with the university hiring team I work with Alliance University am on mathew.t@alliance.edu.in 9844472674 This is regarding the Software Engineer University Graduate (2020 Hiring.,"['googleindia', 'please', 'help', 'connect', 'university', 'hiring', 'team', 'work', 'alliance', 'university', 'mathew', 'alliance', 'edu', '9844472674', 'regarding', 'software', 'engineer', 'university', 'graduate', '2020', 'hiring']","[('googleindia', 'NN'), ('please', 'NN'), ('help', 'NN'), ('connect', 'VB'), ('university', 'NN'), ('hiring', 'VBG'), ('team', 'NN'), ('work', 'NN'), ('alliance', 'NN'), ('university', 'NN'), ('mathew', 'VBP'), ('alliance', 'NN'), ('edu', 'NN'), ('9844472674', 'CD'), ('regarding', 'VBG'), ('software', 'NN'), ('engineer', 'NN'), ('university', 'NN'), ('graduate', 'NN'), ('2020', 'CD'), ('hiring', 'NN')]","['googleindia', 'please', 'help', 'university', 'team', 'work', 'alliance', 'university', 'alliance', 'edu', 'software', 'engineer', 'university', 'graduate', 'hiring']",0,1,5
23,"amazing day spent with students of @allianceu (alliance university), coaching them on group discussion and interview techniques. 
#beawesomepic.twitter.com/4aygguhapb – at alliance university",ANITA. R,1192828651320029184,2019-11-08 15:38:06,['beawesomepic'],Ani_ta_HR,0.0,5.0,,0.5859,Positive,5,0.0,0.04201680672268908,1.6806722689075633,Amazing day spent with students of @AllianceU (Alliance University) coaching them on Group Discussion and Interview techniques #beawesomepic.twitter.com/4AYgguHApb at Alliance University,"['amazing', 'day', 'spent', 'students', 'allianceu', 'alliance', 'university', 'coaching', 'group', 'discussion', 'interview', 'techniques', 'beawesomepic', 'twitter', 'com', '4aygguhapb', 'alliance', 'university']","[('amazing', 'JJ'), ('day', 'NN'), ('spent', 'VBD'), ('students', 'NNS'), ('allianceu', 'JJ'), ('alliance', 'NN'), ('university', 'NN'), ('coaching', 'VBG'), ('group', 'NN'), ('discussion', 'NN'), ('interview', 'NN'), ('techniques', 'NNS'), ('beawesomepic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('4aygguhapb', 'CD'), ('alliance', 'NN'), ('university', 'NN')]","['day', 'students', 'alliance', 'university', 'group', 'discussion', 'interview', 'techniques', 'twitter', 'com', 'alliance', 'university']",0,1,5
