,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
841,how to get admission in vellore institute of technology #wattpad https://my.w.tt/00c7jgutx3 ,College Admission,1226759947930697728,2020-02-10 06:48:58,['wattpad'],CollegeAdmiss11,0.0,3.0,0.0,0.0,Neutral,3,0.0,0.0005160846378806125,0.0206433855152245,How to Get Admission in Vellore Institute of Technology #wattpad,"['get', 'admission', 'vellore', 'institute', 'technology', 'wattpad']","[('get', 'VB'), ('admission', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('wattpad', 'NN')]","['admission', 'technology', 'wattpad']",0,1,3
842,"sir, as per india post tracking details, the article no. en447218117in got delivered from vellore institute of technology s.o on 08.02.2020",India Post,1226734001647312896,2020-02-10 05:05:52,[],IndiaPostOffice,0.0,1.0,0.0,0.0,Neutral,3,0.0,0.0001720282126268708,0.006881128505074832,Sir As per India post tracking details the article no EN447218117IN got delivered from Vellore Institute Of Technology S.O on 08.02.2020,"['sir', 'per', 'india', 'post', 'tracking', 'details', 'article', 'en447218117in', 'got', 'delivered', 'vellore', 'institute', 'technology', '08', '02', '2020']","[('sir', 'NN'), ('per', 'IN'), ('india', 'NN'), ('post', 'NN'), ('tracking', 'NN'), ('details', 'NNS'), ('article', 'NN'), ('en447218117in', 'NN'), ('got', 'VBD'), ('delivered', 'VBN'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('08', 'CD'), ('02', 'CD'), ('2020', 'CD')]","['sir', 'india', 'post', 'tracking', 'details', 'article', 'en447218117in', 'institute', 'technology']",0,0,3
843,"innovators fest 2020, vellore institute of technology, hackathon and workshop, vellore… https://goo.gl/fb/bb3yrk ",knowafest.com,1226472667261235200,2020-02-09 11:47:25,[],knowafest,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Innovators Fest 2020 Vellore Institute of Technology Hackathon and Workshop Vellore,"['innovators', 'fest', '2020', 'vellore', 'institute', 'technology', 'hackathon', 'workshop', 'vellore']","[('innovators', 'NNS'), ('fest', 'VBP'), ('2020', 'CD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('hackathon', 'NN'), ('workshop', 'NN'), ('vellore', 'NN')]","['innovators', 'institute', 'technology', 'hackathon', 'workshop', 'vellore']",0,0,3
844,"vellore institute of technology (vit) is a deemed private university that was founded in 1984. vit is situated in the district of vellore, tamil nadu. vit is also recognised as an institution of eminence by the… https://www.instagram.com/p/b8vzhskawmg/?igshid=8dp3g98pb217 …",Shiksha Advisor,1226434127362129920,2020-02-09 09:14:16,[],AdvisorShiksha,0.0,2.0,0.0,0.0,Neutral,3,0.0,0.0003440564252537416,0.013762257010149664,Vellore Institute of Technology (VIT is a deemed private university that was founded in 1984 VIT is situated in the district of Vellore Tamil Nadu VIT is also recognised as an Institution of Eminence by the …,"['vellore', 'institute', 'technology', 'vit', 'deemed', 'private', 'university', 'founded', '1984', 'vit', 'situated', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'also', 'recognised', 'institution', 'eminence']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('deemed', 'VBD'), ('private', 'JJ'), ('university', 'NN'), ('founded', 'VBD'), ('1984', 'CD'), ('vit', 'NN'), ('situated', 'VBD'), ('district', 'NN'), ('vellore', 'NN'), ('tamil', 'NN'), ('nadu', 'NN'), ('vit', 'NN'), ('also', 'RB'), ('recognised', 'VBD'), ('institution', 'NN'), ('eminence', 'NN')]","['technology', 'vit', 'university', 'vit', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'institution', 'eminence']",0,1,3
845,"vellore institute of technology (vit) is a deemed private university that was founded in 1984. vit is situated in the district of vellore, tamil nadu. vit is also recognised as an institution of eminence by the… https://www.instagram.com/p/b8tgpxsasjm/?igshid=10zriaa4rih4c …",Shiksha Advisor,1226053083328851968,2020-02-08 08:00:08,[],AdvisorShiksha,0.0,2.0,0.0,0.0,Neutral,3,0.0,0.0003440564252537416,0.013762257010149664,Vellore Institute of Technology (VIT is a deemed private university that was founded in 1984 VIT is situated in the district of Vellore Tamil Nadu VIT is also recognised as an Institution of Eminence by the …,"['vellore', 'institute', 'technology', 'vit', 'deemed', 'private', 'university', 'founded', '1984', 'vit', 'situated', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'also', 'recognised', 'institution', 'eminence']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('deemed', 'VBD'), ('private', 'JJ'), ('university', 'NN'), ('founded', 'VBD'), ('1984', 'CD'), ('vit', 'NN'), ('situated', 'VBD'), ('district', 'NN'), ('vellore', 'NN'), ('tamil', 'NN'), ('nadu', 'NN'), ('vit', 'NN'), ('also', 'RB'), ('recognised', 'VBD'), ('institution', 'NN'), ('eminence', 'NN')]","['technology', 'vit', 'university', 'vit', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'institution', 'eminence']",0,1,3
846,"meet dr g viswanathan, chancellor, vellore institute of technology at ict academy bridge 2020 - #iitm research park, chennai. @vit_college

register at http://bridge.ictacademy.in/chennai 
#ictacademyindia #ictacademybridge2020 #skillsrevolution #vit pic.twitter.com/duozyuaq0n",ICT Academy,1228197943422775296,2020-02-14 06:03:03,"['IITM', 'ictacademyindia', 'ictacademybridge2020', 'SkillsRevolution', 'VIT']",ictacademyindia,2.0,4.0,0.0,0.0,Neutral,3,0.006134969325153374,0.0006881128505074832,0.39562267352950176,Meet Dr G Viswanathan Chancellor Vellore Institute of Technology at ICT Academy Bridge 2020 #IITM Research Park Chennai @vit_college Register at #ictacademyindia #ictacademybridge2020 #SkillsRevolution #VIT pic.twitter.com/DuoZyuAq0n,"['meet', 'dr', 'g', 'viswanathan', 'chancellor', 'vellore', 'institute', 'technology', 'ict', 'academy', 'bridge', '2020', 'iitm', 'research', 'park', 'chennai', 'vit_college', 'register', 'ictacademyindia', 'ictacademybridge2020', 'skillsrevolution', 'vit', 'pic', 'twitter', 'com', 'duozyuaq0n']","[('meet', 'NN'), ('dr', 'JJ'), ('g', 'NN'), ('viswanathan', 'NN'), ('chancellor', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('ict', 'NN'), ('academy', 'NN'), ('bridge', 'NN'), ('2020', 'CD'), ('iitm', 'NN'), ('research', 'NN'), ('park', 'NN'), ('chennai', 'NN'), ('vit_college', 'NN'), ('register', 'NN'), ('ictacademyindia', 'NN'), ('ictacademybridge2020', 'JJ'), ('skillsrevolution', 'NN'), ('vit', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('duozyuaq0n', 'NN')]","['meet', 'g', 'viswanathan', 'chancellor', 'technology', 'ict', 'academy', 'bridge', 'iitm', 'research', 'park', 'chennai', 'vit_college', 'register', 'ictacademyindia', 'skillsrevolution', 'vit', 'pic', 'twitter', 'com', 'duozyuaq0n']",0,1,3
847,"vellore institute of technology (vit) is a deemed private university that was founded in 1984. vit is situated in the district of vellore, tamil nadu. vit is also recognised as an institution of eminence by the… https://www.instagram.com/p/b8iova9g7sj/?igshid=17oyip7r12ga1 …",Shiksha Advisor,1228181916764917760,2020-02-14 04:59:22,[],AdvisorShiksha,0.0,2.0,0.0,0.0,Neutral,3,0.0,0.0003440564252537416,0.013762257010149664,Vellore Institute of Technology (VIT is a deemed private university that was founded in 1984 VIT is situated in the district of Vellore Tamil Nadu VIT is also recognised as an Institution of Eminence by the …,"['vellore', 'institute', 'technology', 'vit', 'deemed', 'private', 'university', 'founded', '1984', 'vit', 'situated', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'also', 'recognised', 'institution', 'eminence']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('deemed', 'VBD'), ('private', 'JJ'), ('university', 'NN'), ('founded', 'VBD'), ('1984', 'CD'), ('vit', 'NN'), ('situated', 'VBD'), ('district', 'NN'), ('vellore', 'NN'), ('tamil', 'NN'), ('nadu', 'NN'), ('vit', 'NN'), ('also', 'RB'), ('recognised', 'VBD'), ('institution', 'NN'), ('eminence', 'NN')]","['technology', 'vit', 'university', 'vit', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'institution', 'eminence']",0,1,3
848,"vellore institute of technology vit is hiring manager engineer officer executive counselor inspector accountant. apply online at...
https://buff.ly/37klyhr ",indiajobvaccancies,1228022277813538816,2020-02-13 18:25:01,[],injobvaccancies,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Vellore Institute of Technology VIT is hiring Manager Engineer Officer Executive Counselor Inspector Accountant Apply online at...,"['vellore', 'institute', 'technology', 'vit', 'hiring', 'manager', 'engineer', 'officer', 'executive', 'counselor', 'inspector', 'accountant', 'apply', 'online']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('hiring', 'NN'), ('manager', 'NN'), ('engineer', 'JJ'), ('officer', 'NN'), ('executive', 'NN'), ('counselor', 'NN'), ('inspector', 'NN'), ('accountant', 'JJ'), ('apply', 'NN'), ('online', 'NN')]","['technology', 'vit', 'hiring', 'manager', 'officer', 'executive', 'counselor', 'inspector', 'apply', 'online']",0,0,3
849,a vast & unstructured network. that was one of the biggest challenges that plagued the vellore institute of technology. watch how cisco security solutions helped them strengthen their security infrastructure. http://cs.co/6018193yg  #technology #network #vit #cybersecuritypic.twitter.com/9ci93xbbm5,Cisco Systems India,1227812144026091520,2020-02-13 04:30:01,"['Technology', 'Network', 'VIT', 'cybersecuritypic']",cisco_in,2.0,2.0,0.0,0.7964,Positive,5,0.006134969325153374,0.0003440564252537416,0.3818604165193521,A vast unstructured network That was one of the biggest challenges that plagued the Vellore Institute of Technology Watch how Cisco Security Solutions helped them strengthen their security infrastructure #Technology #Network #VIT #cybersecuritypic.twitter.com/9CI93XbBM5,"['vast', 'unstructured', 'network', 'one', 'biggest', 'challenges', 'plagued', 'vellore', 'institute', 'technology', 'watch', 'cisco', 'security', 'solutions', 'helped', 'strengthen', 'security', 'infrastructure', 'technology', 'network', 'vit', 'cybersecuritypic', 'twitter', 'com', '9ci93xbbm5']","[('vast', 'NN'), ('unstructured', 'JJ'), ('network', 'NN'), ('one', 'CD'), ('biggest', 'JJS'), ('challenges', 'NNS'), ('plagued', 'VBN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('watch', 'NN'), ('cisco', 'NN'), ('security', 'NN'), ('solutions', 'NNS'), ('helped', 'VBD'), ('strengthen', 'VB'), ('security', 'NN'), ('infrastructure', 'NN'), ('technology', 'NN'), ('network', 'NN'), ('vit', 'NN'), ('cybersecuritypic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('9ci93xbbm5', 'CD')]","['vast', 'network', 'challenges', 'technology', 'watch', 'cisco', 'security', 'solutions', 'security', 'infrastructure', 'technology', 'network', 'vit', 'cybersecuritypic', 'twitter', 'com']",0,1,5
850,vellore institute of technology’s riviera 2020 gets under way: @thchennai @madhavant65https://www.thehindu.com/news/cities/chennai/vellore-institute-of-technologys-riviera-2020-gets-under-way/article30804248.ece …,deepa H Ramakrishnan,1227793859653931008,2020-02-13 03:17:22,[],diparamakrishna,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Vellore Institute of Technology’s Riviera 2020 gets under way @THChennai @ …,"['vellore', 'institute', 'technology', 'riviera', '2020', 'gets', 'way', 'thchennai']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('riviera', 'NN'), ('2020', 'CD'), ('gets', 'VBZ'), ('way', 'NN'), ('thchennai', 'NN')]","['technology', 'riviera', 'way', 'thchennai']",0,0,3
851,"@thchennai
vellore institute of technology’s riviera 2020 gets under way: https://www.thehindu.com/news/cities/chennai/vellore-institute-of-technologys-riviera-2020-gets-under-way/article30804248.ece …",T Madhavan,1227753347614224384,2020-02-13 00:36:23,[],madhavant65,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,@THChennai Vellore Institute of Technology’s Riviera 2020 gets under way …,"['thchennai', 'vellore', 'institute', 'technology', 'riviera', '2020', 'gets', 'way']","[('thchennai', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('riviera', 'NN'), ('2020', 'CD'), ('gets', 'VBZ'), ('way', 'NN')]","['thchennai', 'technology', 'riviera', 'way']",0,0,3
852,"we thank vellore institute of technology, chennai for joining as the knowledge partner for ict academy bridge 2020 at iitm research park, chennai.

visit: http://bridge.ictacademy.in/chennai/ 
#ictacademyindia #ictacademybridge2020 #vit #skillsrevolution #knowledgepartner @chennaivitpic.twitter.com/au5b7axibe",ICT Academy,1227185852255653888,2020-02-11 11:01:21,"['ictacademyindia', 'ictacademybridge2020', 'VIT', 'SkillsRevolution', 'KnowledgePartner']",ictacademyindia,5.0,9.0,0.0,0.3612,Positive,4,0.015337423312883436,0.0015482539136418372,0.9821755553186796,We thank Vellore Institute of Technology Chennai for joining as the Knowledge Partner for ICT Academy Bridge 2020 at IITM Research Park Chennai. Visit #ictacademyindia #ictacademybridge2020 #VIT #SkillsRevolution #KnowledgePartner @ChennaiVitpic.twitter.com/AU5B7axIBE,"['thank', 'vellore', 'institute', 'technology', 'chennai', 'joining', 'knowledge', 'partner', 'ict', 'academy', 'bridge', '2020', 'iitm', 'research', 'park', 'chennai', 'visit', 'ictacademyindia', 'ictacademybridge2020', 'vit', 'skillsrevolution', 'knowledgepartner', 'chennaivitpic', 'twitter', 'com', 'au5b7axibe']","[('thank', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('chennai', 'NN'), ('joining', 'VBG'), ('knowledge', 'NN'), ('partner', 'NN'), ('ict', 'JJ'), ('academy', 'NN'), ('bridge', 'NN'), ('2020', 'CD'), ('iitm', 'NN'), ('research', 'NN'), ('park', 'NN'), ('chennai', 'VBD'), ('visit', 'JJ'), ('ictacademyindia', 'NN'), ('ictacademybridge2020', 'NN'), ('vit', 'NN'), ('skillsrevolution', 'NN'), ('knowledgepartner', 'NN'), ('chennaivitpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('au5b7axibe', 'NN')]","['thank', 'technology', 'chennai', 'knowledge', 'partner', 'academy', 'bridge', 'iitm', 'research', 'park', 'ictacademyindia', 'ictacademybridge2020', 'vit', 'skillsrevolution', 'knowledgepartner', 'chennaivitpic', 'twitter', 'com', 'au5b7axibe']",0,1,5
853,"interviewbuddy is delighted to be associated with riviera cube open 2020, as their interview partner at vit (vellore institute of technology).

#vit #rivieracubeopen2020 #gethired #hacktheinterview #interviewbuddy #jobseekers #videointerview #practiceinterviewpic.twitter.com/iqtibxmcma",InterviewBuddy,1227152737642483712,2020-02-11 08:49:46,"['vit', 'rivieracubeopen2020', 'gethired', 'hacktheinterview', 'InterviewBuddy', 'jobseekers', 'videointerview', 'practiceinterviewpic']",IntrvwBuddy,0.0,1.0,0.0,0.5106,Positive,4,0.0,0.0001720282126268708,0.006881128505074832,InterviewBuddy is delighted to be associated with Riviera Cube Open 2020 as their Interview Partner at VIT (Vellore Institute of Technology). #vit #rivieracubeopen2020 #gethired #hacktheinterview #InterviewBuddy #jobseekers #videointerview #practiceinterviewpic.twitter.com/iQtiBxmcMa,"['interviewbuddy', 'delighted', 'associated', 'riviera', 'cube', 'open', '2020', 'interview', 'partner', 'vit', 'vellore', 'institute', 'technology', 'vit', 'rivieracubeopen2020', 'gethired', 'hacktheinterview', 'interviewbuddy', 'jobseekers', 'videointerview', 'practiceinterviewpic', 'twitter', 'com', 'iqtibxmcma']","[('interviewbuddy', 'NN'), ('delighted', 'VBD'), ('associated', 'VBN'), ('riviera', 'NN'), ('cube', 'NN'), ('open', 'JJ'), ('2020', 'CD'), ('interview', 'NN'), ('partner', 'NN'), ('vit', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('rivieracubeopen2020', 'NN'), ('gethired', 'VBD'), ('hacktheinterview', 'NN'), ('interviewbuddy', 'NN'), ('jobseekers', 'NNS'), ('videointerview', 'VBP'), ('practiceinterviewpic', 'JJ'), ('twitter', 'NN'), ('com', 'NN'), ('iqtibxmcma', 'NN')]","['interviewbuddy', 'riviera', 'cube', 'interview', 'partner', 'vit', 'technology', 'vit', 'rivieracubeopen2020', 'hacktheinterview', 'interviewbuddy', 'jobseekers', 'twitter', 'com', 'iqtibxmcma']",0,0,4
854,"mr. sendil anand from euphoriaz group addressing all the faculty on ""awakening the success of entrepreneur"". @ vemana institute of technology https://www.instagram.com/p/b8ac9tiarzt/?igshid=1pwxiws9ty20u …",Vemana Institute Of Technology - Bengaluru.,1227088195340234752,2020-02-11 04:33:18,[],VIT_Bengaluru,0.0,0.0,0.0,0.5719,Positive,4,0.0,0.0,0.0,"Mr Sendil Anand from Euphoriaz Group addressing all the faculty on ""Awakening the success of Entrepreneur"" Vemana Institute of Technology …","['mr', 'sendil', 'anand', 'euphoriaz', 'group', 'addressing', 'faculty', 'awakening', 'success', 'entrepreneur', 'vemana', 'institute', 'technology']","[('mr', 'NN'), ('sendil', 'NN'), ('anand', 'VBP'), ('euphoriaz', 'NN'), ('group', 'NN'), ('addressing', 'VBG'), ('faculty', 'NN'), ('awakening', 'VBG'), ('success', 'NN'), ('entrepreneur', 'NN'), ('vemana', 'IN'), ('institute', 'NN'), ('technology', 'NN')]","['mr', 'sendil', 'euphoriaz', 'group', 'faculty', 'success', 'entrepreneur', 'institute', 'technology']",0,0,4
855,"vellore institute of technology (vit) students design an energy-efficient car, decimas, that drives over 129 km in just 1-litre petrol. 

we have so much to get inspired by these brilliant minds. kudos to the team and the future of india. 

#futurestarspic.twitter.com/zqtqza3dkm",Codeholic,1226821464826925056,2020-02-10 10:53:25,['FutureStarspic'],codeholicindia,0.0,0.0,0.0,0.8834,Positive,5,0.0,0.0,0.0,Vellore Institute of Technology (VIT Students design an energy-efficient car Decimas that drives over 129 Km in just 1-litre petrol We have so much to get inspired by these brilliant minds Kudos to the team and the future of India #FutureStarspic.twitter.com/ZqtQzA3dkM,"['vellore', 'institute', 'technology', 'vit', 'students', 'design', 'energy', 'efficient', 'car', 'decimas', 'drives', '129', 'km', '1', 'litre', 'petrol', 'much', 'get', 'inspired', 'brilliant', 'minds', 'kudos', 'team', 'future', 'india', 'futurestarspic', 'twitter', 'com', 'zqtqza3dkm']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('students', 'NNS'), ('design', 'VBP'), ('energy', 'NN'), ('efficient', 'NN'), ('car', 'NN'), ('decimas', 'NN'), ('drives', 'VBZ'), ('129', 'CD'), ('km', 'NN'), ('1', 'CD'), ('litre', 'NN'), ('petrol', 'NN'), ('much', 'JJ'), ('get', 'NN'), ('inspired', 'VBN'), ('brilliant', 'JJ'), ('minds', 'NNS'), ('kudos', 'VBP'), ('team', 'JJ'), ('future', 'NN'), ('india', 'NN'), ('futurestarspic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('zqtqza3dkm', 'NN')]","['technology', 'vit', 'students', 'energy', 'efficient', 'car', 'decimas', 'km', 'litre', 'petrol', 'get', 'minds', 'future', 'india', 'futurestarspic', 'twitter', 'com', 'zqtqza3dkm']",0,0,5
856,how to get admission in vellore institute of technology #wattpad https://my.w.tt/00c7jgutx3 ,College Admission,1226759947930697728,2020-02-10 06:48:58,['wattpad'],CollegeAdmiss11,0.0,3.0,0.0,0.0,Neutral,3,0.0,0.0005160846378806125,0.0206433855152245,How to Get Admission in Vellore Institute of Technology #wattpad,"['get', 'admission', 'vellore', 'institute', 'technology', 'wattpad']","[('get', 'VB'), ('admission', 'NN'), ('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('wattpad', 'NN')]","['admission', 'technology', 'wattpad']",0,1,3
857,"sir, as per india post tracking details, the article no. en447218117in got delivered from vellore institute of technology s.o on 08.02.2020",India Post,1226734001647312896,2020-02-10 05:05:52,[],IndiaPostOffice,0.0,1.0,0.0,0.0,Neutral,3,0.0,0.0001720282126268708,0.006881128505074832,Sir As per India post tracking details the article no EN447218117IN got delivered from Vellore Institute Of Technology S.O on 08.02.2020,"['sir', 'per', 'india', 'post', 'tracking', 'details', 'article', 'en447218117in', 'got', 'delivered', 'vellore', 'institute', 'technology', '08', '02', '2020']","[('sir', 'NN'), ('per', 'IN'), ('india', 'NN'), ('post', 'NN'), ('tracking', 'NN'), ('details', 'NNS'), ('article', 'NN'), ('en447218117in', 'NN'), ('got', 'VBD'), ('delivered', 'VBN'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('08', 'CD'), ('02', 'CD'), ('2020', 'CD')]","['sir', 'india', 'post', 'tracking', 'details', 'article', 'en447218117in', 'institute', 'technology']",0,0,3
858,"innovators fest 2020, vellore institute of technology, hackathon and workshop, vellore… https://goo.gl/fb/bb3yrk ",knowafest.com,1226472667261235200,2020-02-09 11:47:25,[],knowafest,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Innovators Fest 2020 Vellore Institute of Technology Hackathon and Workshop Vellore,"['innovators', 'fest', '2020', 'vellore', 'institute', 'technology', 'hackathon', 'workshop', 'vellore']","[('innovators', 'NNS'), ('fest', 'VBP'), ('2020', 'CD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('hackathon', 'NN'), ('workshop', 'NN'), ('vellore', 'NN')]","['innovators', 'institute', 'technology', 'hackathon', 'workshop', 'vellore']",0,0,3
859,"vellore institute of technology (vit) is a deemed private university that was founded in 1984. vit is situated in the district of vellore, tamil nadu. vit is also recognised as an institution of eminence by the… https://www.instagram.com/p/b8vzhskawmg/?igshid=8dp3g98pb217 …",Shiksha Advisor,1226434127362129920,2020-02-09 09:14:16,[],AdvisorShiksha,0.0,2.0,0.0,0.0,Neutral,3,0.0,0.0003440564252537416,0.013762257010149664,Vellore Institute of Technology (VIT is a deemed private university that was founded in 1984 VIT is situated in the district of Vellore Tamil Nadu VIT is also recognised as an Institution of Eminence by the …,"['vellore', 'institute', 'technology', 'vit', 'deemed', 'private', 'university', 'founded', '1984', 'vit', 'situated', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'also', 'recognised', 'institution', 'eminence']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('deemed', 'VBD'), ('private', 'JJ'), ('university', 'NN'), ('founded', 'VBD'), ('1984', 'CD'), ('vit', 'NN'), ('situated', 'VBD'), ('district', 'NN'), ('vellore', 'NN'), ('tamil', 'NN'), ('nadu', 'NN'), ('vit', 'NN'), ('also', 'RB'), ('recognised', 'VBD'), ('institution', 'NN'), ('eminence', 'NN')]","['technology', 'vit', 'university', 'vit', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'institution', 'eminence']",0,1,3
860,"vellore institute of technology (vit) is a deemed private university that was founded in 1984. vit is situated in the district of vellore, tamil nadu. vit is also recognised as an institution of eminence by the… https://www.instagram.com/p/b8tgpxsasjm/?igshid=10zriaa4rih4c …",Shiksha Advisor,1226053083328851968,2020-02-08 08:00:08,[],AdvisorShiksha,0.0,2.0,0.0,0.0,Neutral,3,0.0,0.0003440564252537416,0.013762257010149664,Vellore Institute of Technology (VIT is a deemed private university that was founded in 1984 VIT is situated in the district of Vellore Tamil Nadu VIT is also recognised as an Institution of Eminence by the …,"['vellore', 'institute', 'technology', 'vit', 'deemed', 'private', 'university', 'founded', '1984', 'vit', 'situated', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'also', 'recognised', 'institution', 'eminence']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('vit', 'NN'), ('deemed', 'VBD'), ('private', 'JJ'), ('university', 'NN'), ('founded', 'VBD'), ('1984', 'CD'), ('vit', 'NN'), ('situated', 'VBD'), ('district', 'NN'), ('vellore', 'NN'), ('tamil', 'NN'), ('nadu', 'NN'), ('vit', 'NN'), ('also', 'RB'), ('recognised', 'VBD'), ('institution', 'NN'), ('eminence', 'NN')]","['technology', 'vit', 'university', 'vit', 'district', 'vellore', 'tamil', 'nadu', 'vit', 'institution', 'eminence']",0,1,3
861,"@infosys .. “the most precious wealth is the wealth acquired by the ear indeed, of all wealth that wealth is the crown.” it was a pleasure to engage, interact and enable students at the vellore institute of technology and share ""emerging trends in it and engineering"" #infydiariespic.twitter.com/k1ieocmn46",Surya M.S,1239249588386582528,2020-03-15 17:58:20,['infydiariespic'],ms_suryanarayan,3.0,17.0,0.0,0.976,Positive,5,0.009202453987730062,0.0029244796146568035,0.6691264238500758,"@infosys . “The most precious wealth is the wealth acquired by the ear Indeed of all wealth that wealth is the crown. It was a pleasure to engage interact and enable students at the Vellore Institute of Technology and share ""Emerging trends in IT and Engineering #infydiariespic.twitter.com/K1ieOcMn46","['infosys', 'precious', 'wealth', 'wealth', 'acquired', 'ear', 'indeed', 'wealth', 'wealth', 'crown', 'pleasure', 'engage', 'interact', 'enable', 'students', 'vellore', 'institute', 'technology', 'share', 'emerging', 'trends', 'engineering', 'infydiariespic', 'twitter', 'com', 'k1ieocmn46']","[('infosys', 'RB'), ('precious', 'JJ'), ('wealth', 'NN'), ('wealth', 'NN'), ('acquired', 'VBD'), ('ear', 'JJ'), ('indeed', 'RB'), ('wealth', 'VBP'), ('wealth', 'NNS'), ('crown', 'JJ'), ('pleasure', 'NN'), ('engage', 'VB'), ('interact', 'JJ'), ('enable', 'JJ'), ('students', 'NNS'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('share', 'NN'), ('emerging', 'VBG'), ('trends', 'NNS'), ('engineering', 'NN'), ('infydiariespic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('k1ieocmn46', 'NN')]","['wealth', 'wealth', 'wealth', 'pleasure', 'students', 'institute', 'technology', 'share', 'trends', 'engineering', 'infydiariespic', 'twitter', 'com', 'k1ieocmn46']",0,1,5
862,vellore institute of technology?,Divyanshu,1239202191526653952,2020-03-15 14:50:00,[],divyanswho,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Vellore Institute of Technology?,"['vellore', 'institute', 'technology']","[('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN')]","['institute', 'technology']",0,0,3
863,"@narendramodi most of the engineering colleges all over india are closed except vellore institute of technology 
pls look into this 
in times of covid-19 it's better if they close the college",hrithik arora,1239142061321760768,2020-03-15 10:51:04,[],arora_hrithik,0.0,0.0,0.0,0.4939,Positive,4,0.0,0.0,0.0,@narendramodi Most of the engineering colleges all over India are closed except Vellore institute of technology Pls look into this In times of covid-19 it's better if they close the college,"['narendramodi', 'engineering', 'colleges', 'india', 'closed', 'except', 'vellore', 'institute', 'technology', 'pls', 'look', 'times', 'covid', '19', 'better', 'close', 'college']","[('narendramodi', 'RB'), ('engineering', 'NN'), ('colleges', 'NNS'), ('india', 'VBP'), ('closed', 'JJ'), ('except', 'IN'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('pls', 'NN'), ('look', 'NN'), ('times', 'NNS'), ('covid', 'VBP'), ('19', 'CD'), ('better', 'JJR'), ('close', 'NN'), ('college', 'NN')]","['engineering', 'colleges', 'institute', 'technology', 'pls', 'look', 'times', 'close', 'college']",0,0,4
