id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNzallhUlhnEAE,Amazing,5 months ago,2020-08-01 14:21:18.485818,4.0,Pavan Bn,0,0,https://www.google.com/maps/contrib/110551799530663774955?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzbk55MHFnRRAB,,6 months ago,2020-08-01 14:21:18.486726,5.0,Arun Sharma,9,0,https://www.google.com/maps/contrib/100759222528108101377?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURNMzVDa1dnEAE,,6 months ago,2020-08-01 14:21:18.487636,5.0,Vicky Raje,9,0,https://www.google.com/maps/contrib/101087875966786948914?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNNakxmYkR3EAE,,8 months ago,2020-08-01 14:21:18.488629,5.0,Aditya Vardhan,0,0,https://www.google.com/maps/contrib/103803914190071623130?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwX3ZHekdBEAE,Awesome people Live there,8 months ago,2020-08-01 14:21:18.489759,5.0,VIVEK SINGH,3,0,https://www.google.com/maps/contrib/116935464637426645097?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwdHM3aExnEAE,,8 months ago,2020-08-01 14:21:24.814751,5.0,kanigiri sri sai venkata naveen,0,0,https://www.google.com/maps/contrib/111775962529992596143?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUQwbXMzRmpBRRAB,,8 months ago,2020-08-01 14:21:24.815693,5.0,Vipin Rai,2,0,https://www.google.com/maps/contrib/114881544398356372377?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwcXFUNE1BEAE,,9 months ago,2020-08-01 14:21:24.816634,5.0,Ramprasad Natarajan,0,0,https://www.google.com/maps/contrib/110013130628696013048?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwa3FtWldnEAE,,9 months ago,2020-08-01 14:21:24.817679,5.0,Taau Ghoomketu,0,0,https://www.google.com/maps/contrib/100579015858316348958?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwbElhdU1REAE,👌👌👌,9 months ago,2020-08-01 14:21:24.818590,5.0,Sai Kishore,0,0,https://www.google.com/maps/contrib/107610043407918221180?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwdFk2R2tRRRAB,,9 months ago,2020-08-01 14:21:24.819494,5.0,BHAGYASHRI BELE,0,0,https://www.google.com/maps/contrib/100522344859974987840?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwMnMzSlZBEAE,Nice great break in the middle of Tech hubris. Most modern facilities available for visitors and yet it retains the academic look.,10 months ago,2020-08-01 14:21:24.820404,5.0,Atul Kumar,0,0,https://www.google.com/maps/contrib/113271036364594361349?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwb3Q3VHhRRRAB,Engineering degree is available or not??how much money in total we have to pay....I'm from manipur I want to study in this college so I want to know about it...also any nearby rent is available or not??,10 months ago,2020-08-01 14:21:24.821320,5.0,Draconic slayer,1,0,https://www.google.com/maps/contrib/115687621389529750706?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVbjV1VHNnRRAB,,10 months ago,2020-08-01 14:21:24.822222,5.0,Sukhamjot Singh,1,0,https://www.google.com/maps/contrib/115035383437742592304?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURVNzdTY1NREAE,Very nice infrastructure n ambience,10 months ago,2020-08-01 14:21:24.823129,5.0,Madhamanchi P Saradhi,0,0,https://www.google.com/maps/contrib/115939719922805598649?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVNTVIMnpRRRAB,,10 months ago,2020-08-01 14:21:31.300515,5.0,jigar patel,0,0,https://www.google.com/maps/contrib/116994485110294236866?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURVeTZLc1ZBEAE,Exceptional..(till now XD) except size..,10 months ago,2020-08-01 14:21:31.301437,5.0,G SRI HARSHA,2,0,https://www.google.com/maps/contrib/105751009248232380822?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVMGJyNXZnRRAB,,11 months ago,2020-08-01 14:21:31.302372,4.0,Chandan KC,0,0,https://www.google.com/maps/contrib/103485581069409844366?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVNzh5MXpRRRAB,Very good infrastructure and faculty along with good canteen and mess facility but small and beautiful campus too.,11 months ago,2020-08-01 14:21:31.303599,4.0,Vipul Solanki,0,0,https://www.google.com/maps/contrib/111300536555698901931?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVOC1iblBREAE,,11 months ago,2020-08-01 14:21:31.304699,5.0,Nipun Goel,2,0,https://www.google.com/maps/contrib/109922912333172600768?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVcVlPM09BEAE,,a year ago,2020-08-01 14:21:31.305705,5.0,Fahed Shaikh,0,0,https://www.google.com/maps/contrib/113892286248614269865?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVOXRPOGpRRRAB,,a year ago,2020-08-01 14:21:31.306623,5.0,Archit Kashyap,0,0,https://www.google.com/maps/contrib/114446047390912224309?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrdTVHNlF3EAE,very bad,a year ago,2020-08-01 14:21:31.307807,5.0,BG Randhawa,1,0,https://www.google.com/maps/contrib/117952234787057960050?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURrd2VtcTlRRRAB,,a year ago,2020-08-01 14:21:31.313024,5.0,manju natha,0,0,https://www.google.com/maps/contrib/113276440362884705415?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURrbnM2bTdnRRAB,Good quiet atmosphere,a year ago,2020-08-01 14:21:31.314736,5.0,Dalon Lobo,0,0,https://www.google.com/maps/contrib/100875445170621577667?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURFaHU3Q3h3RRAB,,a year ago,2020-08-01 14:21:37.860797,5.0,STUDY MATTER,0,0,https://www.google.com/maps/contrib/109211924715233691371?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNFOF9MMWRBEAE,This review is for upgraded.com which is in connection with IIIT Bangalore.worst materials and worst teachers. They are spoiling the name of IIIT Bangalore.,a year ago,2020-08-01 14:21:37.861874,1.0,maxim mathew,21,0,https://www.google.com/maps/contrib/113079039071175117583?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0enRPSDVnRRAB,,a year ago,2020-08-01 14:21:37.862876,5.0,Dolma Gapak,0,0,https://www.google.com/maps/contrib/108612987954654179283?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0LU1fR3FRRRAB,,a year ago,2020-08-01 14:21:37.863813,2.0,BONU SAI VENKATA DEEPAK NAIDU,1,0,https://www.google.com/maps/contrib/103732072529873534018?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0eU9IbnlBRRAB,,a year ago,2020-08-01 14:21:37.864925,4.0,A A,0,0,https://www.google.com/maps/contrib/101184931281631081854?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZeDhxbEtBEAE,Good.  I appreciate it,a year ago,2020-08-01 14:21:37.865846,5.0,mk singh,1,0,https://www.google.com/maps/contrib/116159644186531439403?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZLTRUT0VnEAE,,a year ago,2020-08-01 14:21:37.866767,5.0,rajan MD,0,0,https://www.google.com/maps/contrib/106934635555748626938?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZaTYyOWlRRRAB,,a year ago,2020-08-01 14:21:37.867803,5.0,SHIV MOHAN MANDA,592,0,https://www.google.com/maps/contrib/112610986393210806246?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZcmJxRVJREAE,,a year ago,2020-08-01 14:21:37.868792,5.0,WAIBHAV SONEWANE,0,0,https://www.google.com/maps/contrib/114261873899550493205?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZM283dU5nEAE,,a year ago,2020-08-01 14:21:37.869700,4.0,Kirti Tyagi,0,0,https://www.google.com/maps/contrib/110975406082384682292?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZdE95S2hBRRAB,,a year ago,2020-08-01 14:21:44.433755,5.0,Shravan Savadatti,3,0,https://www.google.com/maps/contrib/107599248227721269472?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZOE0zckhBEAE,Contemporary temple of knowledge and creation,a year ago,2020-08-01 14:21:44.434709,5.0,Sridhar Pai,0,0,https://www.google.com/maps/contrib/108659583346414150039?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZaDRlMWJREAE,,a year ago,2020-08-01 14:21:44.435710,3.0,Krishna,0,0,https://www.google.com/maps/contrib/104730827883364385501?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZMDlPQ01REAE,Best institution presently on Bangalore for IT graduates,a year ago,2020-08-01 14:21:44.436620,5.0,Ashay badikana,0,0,https://www.google.com/maps/contrib/107484763844435894072?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZbU9iZEZREAE,,a year ago,2020-08-01 14:21:44.437554,4.0,Sargam Mittal,0,0,https://www.google.com/maps/contrib/111494803819381782865?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZNktYYlJBEAE,It is a good place to complete your IIT courses to get highest wages to led your life better.,a year ago,2020-08-01 14:21:44.439040,5.0,Status King SkyAngelical,0,0,https://www.google.com/maps/contrib/107924866553971977034?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZZ0x6a1BBEAE,,a year ago,2020-08-01 14:21:44.439981,5.0,Narasimham Dl,1,0,https://www.google.com/maps/contrib/100642956199143527392?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURvaGIyUHBBRRAB,Lovely Campus and Serene environment,a year ago,2020-08-01 14:21:44.440900,5.0,Yashraj Kadam,0,0,https://www.google.com/maps/contrib/101702938260924278253?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvMjdPVFJBEAE,,a year ago,2020-08-01 14:21:44.442219,5.0,Satya Kasula,18,0,https://www.google.com/maps/contrib/102453459542795914662?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvZ2RiaGZnEAE,,a year ago,2020-08-01 14:21:44.444793,5.0,Nazimuddin Patel,0,0,https://www.google.com/maps/contrib/117845406776846818896?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvaHBLLTdBRRAB,,a year ago,2020-08-01 14:21:51.057430,5.0,Atul Keshari,0,0,https://www.google.com/maps/contrib/116303102087810186391?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJcTdERXVRRRAB,,a year ago,2020-08-01 14:21:51.058434,5.0,Gaurav Chakraborty,0,0,https://www.google.com/maps/contrib/103026044270970449661?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJbzV5WUR3EAE,Campus is good,a year ago,2020-08-01 14:21:51.059441,5.0,kapil kumawat,0,0,https://www.google.com/maps/contrib/112168794435361000673?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJZ1lIQUp3EAE,,a year ago,2020-08-01 14:21:51.061202,1.0,Amulya B,0,0,https://www.google.com/maps/contrib/107034597659283150365?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBeWNuQjlBRRAB,,a year ago,2020-08-01 14:21:51.063008,5.0,Anshul Sharma,159,0,https://www.google.com/maps/contrib/113176653307126985862?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJanB5ZnhRRRAB,Nice and compact Infrastructure.,a year ago,2020-08-01 14:21:51.064144,4.0,SAURABH SHARMA,0,0,https://www.google.com/maps/contrib/114371825073055294429?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJcG9QZnF3RRAB,,a year ago,2020-08-01 14:21:51.065155,5.0,siman Rt,0,0,https://www.google.com/maps/contrib/103724745657038547588?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJc3NmQnZnRRAB,Excellent research work,a year ago,2020-08-01 14:21:51.066070,5.0,Satvik Sr,0,0,https://www.google.com/maps/contrib/106455613948351166820?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJM09yWk5nEAE,Best Institute for Engineering,a year ago,2020-08-01 14:21:51.067002,5.0,Utkarsh Srivastava,0,0,https://www.google.com/maps/contrib/116662793763702710433?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJNlA3ekJBEAE,,a year ago,2020-08-01 14:21:51.068035,4.0,Ashish Karn,3,0,https://www.google.com/maps/contrib/107629159786340051857?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJd0wtd3JRRRAB,Best college Very nice,a year ago,2020-08-01 14:21:57.715383,5.0,Guddu Kumar,0,0,https://www.google.com/maps/contrib/106712813680671247790?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJNzdQay1RRRAB,"This is the place to be if you are interested in policy planning and development of technology for an inclusive future. There are many courses you can take up here and the environment is good. Canteen food is really good and healthy if you're planning to stay in the hostels. They conduct winter schools, it's worth taking if you're interested in the topics",a year ago,2020-08-01 14:21:57.716305,4.0,Anand Mahesh,0,0,https://www.google.com/maps/contrib/114218217303634924541?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJNjZ5MHJBRRAB,,a year ago,2020-08-01 14:21:57.717300,5.0,Kasoju Rajeshwari,0,0,https://www.google.com/maps/contrib/104214026994855551539?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJMDVUQjJBRRAB,Very nice facilities and great placement offers for both mtech and imtech,a year ago,2020-08-01 14:21:57.718208,5.0,Soumyadip Saha,0,0,https://www.google.com/maps/contrib/115878371349177252849?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJelAzY0hBEAE,,a year ago,2020-08-01 14:21:57.719126,5.0,Ken Shao,0,0,https://www.google.com/maps/contrib/110343046290076699633?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUR3cmJ1SnB3RRAB,,a year ago,2020-08-01 14:21:57.720035,5.0,Raj Vlog,0,0,https://www.google.com/maps/contrib/107912057533790049710?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3NEllRGFREAE,,a year ago,2020-08-01 14:21:57.721157,5.0,shanmukha sai battu,0,0,https://www.google.com/maps/contrib/110926196307384000616?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNndmY2T2ZBEAE,,a year ago,2020-08-01 14:21:57.722158,5.0,Guru S Gowda,0,0,https://www.google.com/maps/contrib/117628930294026486335?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURBbjduZHNRRRAB,Good college,a year ago,2020-08-01 14:21:57.723075,5.0,Amritpal Singh,0,0,https://www.google.com/maps/contrib/102824723626085261508?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURnMXU2dUdREAE,,a year ago,2020-08-01 14:21:57.724066,5.0,SUNIL KUMAR REDDY,0,0,https://www.google.com/maps/contrib/106577574489844079724?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnODczZjNBRRAB,,a year ago,2020-08-01 14:22:04.704229,5.0,Shivalingappa Patil,0,0,https://www.google.com/maps/contrib/111453056032681487607?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnOFlTejBRRRAB,Awsome location to be in and study. Infrastructure of this place is pretty good to. People comes here from all over india to participate and learn computer technology here.  The staff management and people are good to. Its surrounded by lush greenery everywhere. During rainy season its one of the best place to be in. Climate all around the 12 months are awsome too.  Overall a very good place to be in.,a year ago,2020-08-01 14:22:04.707915,4.0,subhajit chakraborty,0,0,https://www.google.com/maps/contrib/103847660038991632682?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUN3N1ltZkhnEAE,,a year ago,2020-08-01 14:22:04.709674,5.0,Parag Jain,0,0,https://www.google.com/maps/contrib/100354406556141218948?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRX2V6ZE5REAE,,a year ago,2020-08-01 14:22:04.710940,5.0,Saad Patel,2,0,https://www.google.com/maps/contrib/113475862055769563214?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBc0pTeHJnRRAB,,a year ago,2020-08-01 14:22:04.713444,5.0,Dinesh Kumar Gupta,0,0,https://www.google.com/maps/contrib/109792369309266704731?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUN3cnZybFdBEAE,,a year ago,2020-08-01 14:22:04.715307,5.0,Sabkaabap123 Hashtag,0,0,https://www.google.com/maps/contrib/102842597693396700757?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURBLUttMHZRRRAB,,a year ago,2020-08-01 14:22:04.716383,1.0,sushil gadwal,0,0,https://www.google.com/maps/contrib/115877879689863493453?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnNTZMaWpRRRAB,,2 years ago,2020-08-01 14:22:04.717585,4.0,Kav!sh Khan,2,0,https://www.google.com/maps/contrib/100313814325708630179?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBbVlhLVpBEAE,,2 years ago,2020-08-01 14:22:04.718909,1.0,Hitworldtour,4,0,https://www.google.com/maps/contrib/113156474846160876880?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRb2E2Zll3EAE,iii tb reecet butyfull photos,2 years ago,2020-08-01 14:22:04.722724,5.0,girish gowda,0,0,https://www.google.com/maps/contrib/115496516737773155546?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBdVpuSTVBRRAB,"Super campus and the food provided over there is too cheap and the best quality. The International Institute of Information Technology, Bangalore commonly known as IIIT Bangalore and also IIITB is a graduate school situated in Bangalore, Karnataka, India.",2 years ago,2020-08-01 14:22:11.396565,4.0,Untold Talent of India,0,0,https://www.google.com/maps/contrib/106832980883332553343?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUN3ejhXUXlnRRAB,"The campus is beautiful, with lots of greenery around. The faculty here is top notch with PhD from top universities of the world. The institute offers 6 research areas like data science, networking, computer science etc.  The curriculum is flexible and can be planned as per the interest of the student. Though there are few mandatory courses for initial years. College also has tie-ups with leading organisations that have set up their labs in the college. Also, college has helped in setting up Myanmar institute of information technology with the help of Ministry of foreign affairs. Also, in a recent MOU signed by Indian Prime Minister with Indonesia, a group from Indonesia will be soon enrolling in the college of fully sponsored studies. College professors has vast experience in their area of interest, with lots of research paper in top conferences across the world. One student from the college is also going to join Harvard University for pursuing his PhD. Also, college has a good coding culture with two time ACM icpc finalists. One of the students from imtech batch is joining Google brain in the US. The college provides overall growth, with good number of sports facilities, even though the campus is small. The hostels are also very well maintained, with 24 hour power back. The college administration is also very cooperative to student affairs, we have student activity council for handling student affairs. The college can be reached directly from the airport by shuttle service.",2 years ago,2020-08-01 14:22:11.397610,5.0,Tarun Pandey,0,0,https://www.google.com/maps/contrib/103671172156431520140?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnb0xPUHdBRRAB,,2 years ago,2020-08-01 14:22:11.398561,5.0,pepper 2015,0,0,https://www.google.com/maps/contrib/103362027095958725451?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBcGJ6bGhRRRAB,IIT Bangalore first number of education place in India,2 years ago,2020-08-01 14:22:11.399498,5.0,Vishal chauhan,0,0,https://www.google.com/maps/contrib/102848072951629532198?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBOV96Y2JnEAE,,2 years ago,2020-08-01 14:22:11.400409,5.0,Adithya Pradosh,1,0,https://www.google.com/maps/contrib/106408487175157666387?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnanF2Qm13RRAB,,2 years ago,2020-08-01 14:22:11.401319,5.0,sriram marisetty,0,0,https://www.google.com/maps/contrib/103557185000432378026?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURRLVBtdTlnRRAB,,2 years ago,2020-08-01 14:22:11.402314,5.0,Surya Kant Mishra,0,0,https://www.google.com/maps/contrib/112053444511268072139?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURROS1MZHNnRRAB,,2 years ago,2020-08-01 14:22:11.403221,5.0,Umashankar Uma,3,0,https://www.google.com/maps/contrib/105046189956843961881?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRbUtDWFR3EAE,,2 years ago,2020-08-01 14:22:11.404127,5.0,Ayush Yadav,2,0,https://www.google.com/maps/contrib/114318229841742818560?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRNl92d0VREAE,This is one of the educational institutions - IIITS - that Bangalore can boast of. It s a premier institute delivering education and prepapring engineers of tomorrow. Located near Electronic City Phase 1- this institution is right in the midst of the companies like Infosys and Wipro surrounding it.,2 years ago,2020-08-01 14:22:11.405037,5.0,Anand Bharadwaj,0,0,https://www.google.com/maps/contrib/110642394119858183700?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBMnBPQVVREAE,,2 years ago,2020-08-01 14:22:18.106520,5.0,POOVESAN SAKTHIVEL,4,0,https://www.google.com/maps/contrib/117603219577924032796?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRMXJtQmVnEAE,Verry nice yar,2 years ago,2020-08-01 14:22:18.107444,5.0,tenzin la,2,0,https://www.google.com/maps/contrib/100820242363286910206?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNBN1lYNnV3RRAB,,2 years ago,2020-08-01 14:22:18.108533,1.0,Preet Kumar,0,0,https://www.google.com/maps/contrib/105300496461607210594?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRcDRXNkRREAE,.........  ... ...,2 years ago,2020-08-01 14:22:18.109457,5.0,hiren godhani,0,0,https://www.google.com/maps/contrib/103768638842777845609?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURBc3RiSUtREAE,,2 years ago,2020-08-01 14:22:18.110368,4.0,Amit kr pauł,0,0,https://www.google.com/maps/contrib/110779947790229979123?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURBdlBfZjV3RRAB,,2 years ago,2020-08-01 14:22:18.111274,5.0,Prakhar Pandey,5,0,https://www.google.com/maps/contrib/114400517658382218541?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURRN0o3c3hRRRAB,,2 years ago,2020-08-01 14:22:18.112181,5.0,Sanjay Rawat,0,0,https://www.google.com/maps/contrib/108138085264667120042?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRa0pEVUVnEAE,Very nice,2 years ago,2020-08-01 14:22:18.113088,1.0,Jitendra kumar,1,0,https://www.google.com/maps/contrib/102756270926036710195?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBXzZ2cEN3EAE,Best Institute for masters,2 years ago,2020-08-01 14:22:18.114015,5.0,Santhosh Kumar,8,0,https://www.google.com/maps/contrib/105159702775929589145?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRX3VYRFlREAE,Best,2 years ago,2020-08-01 14:22:18.114956,5.0,Arpan Sarkar,0,0,https://www.google.com/maps/contrib/115323614225041711383?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNRdU02OTVBRRAB,,2 years ago,2020-08-01 14:22:24.833406,5.0,Jeevan Reddy,0,0,https://www.google.com/maps/contrib/111483671320752381677?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNnczVYZEl3EAE,,2 years ago,2020-08-01 14:22:24.834678,5.0,Aayushee Gupta,7,0,https://www.google.com/maps/contrib/101827163099891827612?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNROU1IbHJBRRAB,,2 years ago,2020-08-01 14:22:24.835957,5.0,Sumanth Kuchipudi,0,0,https://www.google.com/maps/contrib/100403431237538169944?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNndzlIZ0VREAE,,2 years ago,2020-08-01 14:22:24.837334,5.0,Shyam Sherchan,0,0,https://www.google.com/maps/contrib/100764340673006055664?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNnMi02M0hREAE,"One of the best technical institutions in India. Good campus, calm and peaceful.",2 years ago,2020-08-01 14:22:24.838414,4.0,iFeel Arts,0,0,https://www.google.com/maps/contrib/105535851909692733850?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUN3Z2Vtb0tBEAE,Loveit,2 years ago,2020-08-01 14:22:24.839432,5.0,Sai Srikar Adapa,1,0,https://www.google.com/maps/contrib/115134673566512416416?hl=en-IN
